

5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:08 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:08 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:08 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:08 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:09 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:09 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:09 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:09 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:10 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:10 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:10 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:10 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:11 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:11 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:11 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:11 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:11 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:12 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:12 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:12 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 0, 0.000000, 0.000000, -1, 05/11/2023 , 14:12:12 , 0.00, 0.00, 0.00, N, 359.90, 5729, N
5, 1, 42.702419, -77.191887, 122, 05/11/2023 , 14:12:13 , 268.20, 0.00, 0.00, N, 51.61, 5640, N
5, 1, 42.702419, -77.191887, 220, 05/11/2023 , 14:12:13 , 268.20, 104.94, 0.22, E, 51.61, 5640, N
5, 1, 42.702419, -77.191887, 455, 05/11/2023 , 14:12:13 , 268.20, 104.94, 0.22, E, 51.61, 5640, N
5, 1, 42.702419, -77.191887, 688, 05/11/2023 , 14:12:13 , 268.20, 104.94, 0.22, E, 51.61, 5640, N
5, 1, 42.702969, -77.191322, 60, 05/11/2023 , 14:12:14 , 282.20, 104.94, 0.22, E, 51.61, 5640, N
5, 1, 42.702969, -77.191322, 163, 05/11/2023 , 14:12:14 , 282.20, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702969, -77.191322, 395, 05/11/2023 , 14:12:14 , 282.20, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702969, -77.191322, 631, 05/11/2023 , 14:12:14 , 282.20, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702969, -77.191322, 864, 05/11/2023 , 14:12:14 , 282.20, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702969, -77.191322, 1098, 05/11/2023 , 14:12:14 , 282.20, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702988, -77.191315, 64, 05/11/2023 , 14:12:16 , 296.40, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702988, -77.191315, 298, 05/11/2023 , 14:12:16 , 296.40, 104.94, 0.11, E, 51.61, 5640, N
5, 1, 42.702988, -77.191315, 213, 05/11/2023 , 14:12:16 , 296.40, 104.94, 0.13, E, 51.61, 5640, N
5, 1, 42.702988, -77.191315, 447, 05/11/2023 , 14:12:16 , 296.40, 104.94, 0.13, E, 51.61, 5640, N
5, 1, 42.702988, -77.191315, 0, 05/11/2023 , 14:12:17 , 309.00, 104.94, 0.13, E, 51.61, 5640, N
